"Country";"Year";"Age";"Medal";"Sex";"Season";"Count"
USA;1948;29;Gold;M;Summer;4
USA;1948;29;Bronze;M;Summer;1
USA;1948;29;Bronze;M;Winter;1
USA;1948;29;Bronze;F;Summer;1
USA;1948;29;Silver;M;Summer;1
USA;1948;30;NA;M;Summer;12
USA;1948;30;NA;M;Winter;4
USA;1948;30;NA;F;Summer;2
USA;1948;30;Gold;M;Summer;2
USA;1948;30;Silver;M;Summer;2
USA;1948;31;NA;M;Summer;12
USA;1948;31;NA;M;Winter;3
USA;1948;32;NA;M;Summer;11
USA;1948;32;NA;F;Summer;2
USA;1948;32;Gold;M;Summer;1
USA;1948;33;NA;M;Summer;6
USA;1948;33;NA;M;Winter;1
USA;1948;33;Gold;M;Summer;1
USA;1948;33;Bronze;M;Summer;1
USA;1948;34;NA;M;Summer;5
USA;1948;34;Gold;M;Summer;1
USA;1948;34;Gold;M;Winter;1
USA;1948;34;Bronze;M;Summer;1
USA;1948;35;NA;M;Summer;10
USA;1948;35;Gold;M;Summer;2
USA;1948;35;Bronze;M;Winter;1
USA;1948;35;Silver;M;Summer;2
USA;1948;36;NA;M;Summer;3
USA;1948;36;Gold;M;Summer;1
USA;1948;36;Silver;M;Summer;1
USA;1948;37;NA;M;Summer;1
USA;1948;37;Gold;M;Winter;1
USA;1948;38;NA;M;Summer;4
USA;1948;38;NA;M;Winter;1
USA;1948;38;Gold;M;Summer;2
USA;1948;38;Bronze;M;Winter;1
USA;1948;38;Silver;M;Summer;2
USA;1948;39;Silver;M;Winter;1
USA;1948;40;NA;M;Summer;6
USA;1948;40;NA;M;Winter;1
USA;1948;40;Bronze;M;Summer;1
USA;1948;41;NA;M;Summer;2
USA;1948;41;Bronze;M;Summer;2
USA;1948;42;NA;M;Summer;4
USA;1948;43;Gold;M;Winter;1
USA;1948;44;Gold;M;Summer;1
USA;1948;44;Bronze;M;Summer;1
USA;1948;45;NA;M;Summer;1
USA;1948;46;NA;M;Summer;2
USA;1948;47;NA;M;Summer;3
USA;1948;47;Gold;M;Summer;1
USA;1948;47;Silver;M;Summer;1
USA;1948;51;NA;M;Winter;1
USA;1948;56;Gold;M;Summer;1
USA;1952;13;NA;M;Summer;1
USA;1952;15;NA;F;Summer;2
USA;1952;15;Gold;M;Summer;1
USA;1952;15;Gold;F;Summer;1
USA;1952;16;Silver;F;Winter;1
USA;1952;17;NA;M;Summer;5
USA;1952;17;NA;F;Summer;5
USA;1952;17;NA;F;Winter;1
USA;1952;17;Gold;M;Summer;2
USA;1952;17;Bronze;F;Summer;2
USA;1952;17;Silver;F;Summer;1
USA;1952;18;NA;M;Summer;6
USA;1952;18;NA;M;Winter;1
USA;1952;18;NA;F;Summer;4
USA;1952;18;Gold;M;Summer;2
USA;1952;18;Bronze;M;Summer;1
USA;1952;18;Bronze;F;Summer;2
USA;1952;18;Silver;M;Summer;1
USA;1952;19;NA;M;Summer;5
USA;1952;19;NA;F;Summer;5
USA;1952;19;NA;F;Winter;5
USA;1952;19;Gold;M;Summer;5
USA;1952;19;Gold;F;Winter;2
USA;1952;19;Bronze;M;Summer;1
USA;1952;19;Silver;M;Summer;1
USA;1952;20;NA;M;Summer;11
USA;1952;20;NA;M;Winter;1
USA;1952;20;NA;F;Summer;2
USA;1952;20;Gold;M;Summer;7
USA;1952;20;Gold;F;Summer;1
USA;1952;20;Bronze;M;Summer;1
USA;1952;20;Bronze;M;Winter;1
USA;1952;20;Silver;M;Summer;2
USA;1952;20;Silver;F;Winter;1
USA;1952;21;NA;M;Summer;19
USA;1952;21;NA;M;Winter;6
USA;1952;21;NA;F;Summer;14
USA;1952;21;NA;F;Winter;3
USA;1952;21;Gold;M;Summer;14
USA;1952;21;Bronze;M;Summer;6
USA;1952;21;Bronze;F;Summer;1
USA;1952;21;Silver;M;Summer;2
USA;1952;21;Silver;M;Winter;2
USA;1952;22;NA;M;Summer;27
USA;1952;22;NA;M;Winter;8
USA;1952;22;NA;F;Summer;2
USA;1952;22;Gold;M;Summer;14
USA;1952;22;Gold;M;Winter;1
USA;1952;22;Gold;F;Summer;3
USA;1952;22;Bronze;M;Summer;3
USA;1952;22;Bronze;F;Summer;1
USA;1952;22;Silver;M;Summer;4
USA;1952;22;Silver;M;Winter;3
USA;1952;23;NA;M;Summer;32
USA;1952;23;NA;M;Winter;6
USA;1952;23;NA;F;Summer;3
USA;1952;23;Gold;M;Summer;6
USA;1952;23;Gold;M;Winter;1
USA;1952;23;Bronze;M;Summer;2
USA;1952;23;Bronze;F;Summer;1
USA;1952;23;Silver;M;Summer;3
USA;1952;23;Silver;M;Winter;3
USA;1952;24;NA;M;Summer;14
USA;1952;24;NA;M;Winter;4
USA;1952;24;NA;F;Summer;2
USA;1952;24;NA;F;Winter;3
USA;1952;24;Gold;M;Summer;4
USA;1952;24;Gold;F;Summer;1
USA;1952;24;Bronze;M;Summer;1
USA;1952;24;Silver;M;Summer;1
USA;1952;24;Silver;M;Winter;6
USA;1952;25;NA;M;Summer;3
USA;1952;25;NA;M;Winter;7
USA;1952;25;NA;F;Summer;8
USA;1952;25;Gold;M;Summer;3
USA;1952;25;Silver;M;Summer;1
USA;1952;25;Silver;M;Winter;2
USA;1952;26;NA;M;Summer;16
USA;1952;26;NA;M;Winter;5
USA;1952;26;Gold;M;Summer;2
USA;1952;26;Bronze;M;Summer;1
USA;1952;26;Silver;M;Winter;1
USA;1952;27;NA;M;Summer;8
USA;1952;27;NA;M;Winter;3
USA;1952;27;NA;F;Winter;1
USA;1952;27;Gold;M;Summer;5
USA;1952;27;Silver;M;Summer;3
USA;1952;28;NA;M;Summer;4
USA;1952;28;NA;M;Winter;3
USA;1952;28;NA;F;Summer;7
USA;1952;28;Gold;M;Summer;1
USA;1952;28;Silver;M;Winter;2
USA;1952;29;NA;M;Summer;13
USA;1952;29;NA;M;Winter;3
USA;1952;29;NA;F;Summer;8
USA;1952;29;Gold;M;Summer;3
USA;1952;29;Bronze;M;Summer;1
USA;1952;29;Silver;M;Summer;1
USA;1952;30;NA;M;Summer;2
USA;1952;30;NA;M;Winter;1
USA;1952;30;Bronze;M;Summer;1
USA;1952;31;NA;M;Summer;9
USA;1952;31;NA;F;Summer;7
USA;1952;31;Gold;M;Summer;2
USA;1952;32;NA;M;Summer;11
USA;1952;32;NA;M;Winter;3
USA;1952;32;NA;F;Summer;7
USA;1952;32;Bronze;M;Summer;1
USA;1952;32;Silver;M;Summer;1
USA;1952;33;NA;M;Summer;1
USA;1952;33;NA;M;Winter;1
USA;1952;33;Silver;M;Summer;2
USA;1952;33;Silver;M;Winter;1
USA;1952;34;NA;M;Summer;7
USA;1952;34;NA;F;Summer;1
USA;1952;34;Gold;M;Summer;2
USA;1952;34;Bronze;M;Summer;1
USA;1952;35;NA;M;Summer;4
USA;1952;35;NA;F;Summer;7
USA;1952;36;NA;M;Summer;8
USA;1952;36;Gold;F;Summer;1
USA;1952;36;Silver;M;Winter;1
USA;1952;37;NA;M;Summer;3
USA;1952;38;NA;M;Summer;4
USA;1952;38;Gold;M;Summer;1
USA;1952;38;Silver;M;Winter;2
USA;1952;39;NA;M;Summer;2
USA;1952;39;NA;M;Winter;1
USA;1952;40;NA;M;Summer;3
USA;1952;41;NA;M;Summer;1
USA;1952;42;NA;M;Summer;3
USA;1952;43;NA;M;Summer;3
USA;1952;43;Bronze;M;Summer;1
USA;1952;45;NA;M;Summer;1
USA;1952;46;NA;M;Summer;4
USA;1952;48;Gold;M;Summer;1
USA;1952;49;NA;M;Summer;1
USA;1952;58;NA;M;Summer;2
USA;1952;59;Gold;M;Summer;1
USA;1956;14;Bronze;F;Summer;1
USA;1956;14;Silver;F;Summer;1
USA;1956;15;NA;F;Summer;1
USA;1956;16;NA;F;Summer;8
USA;1956;16;Bronze;F;Summer;1
USA;1956;16;Silver;F;Summer;3
USA;1956;16;Silver;F;Winter;1
USA;1956;17;NA;M;Summer;5
USA;1956;17;NA;F;Summer;5
USA;1956;17;NA;F;Winter;4
USA;1956;17;Bronze;F;Summer;1
USA;1956;18;NA;M;Summer;2
USA;1956;18;NA;F;Summer;18
USA;1956;18;Bronze;M;Summer;1
USA;1956;18;Silver;M;Summer;2
USA;1956;18;Silver;M;Winter;1
USA;1956;18;Silver;F;Summer;2
USA;1956;19;NA;M;Summer;6
USA;1956;19;NA;M;Winter;3
USA;1956;19;NA;F;Summer;15
USA;1956;19;NA;F;Winter;2
USA;1956;19;Gold;M;Summer;2
USA;1956;19;Gold;F;Summer;1
USA;1956;19;Bronze;M;Winter;1
USA;1956;19;Bronze;F;Summer;1
USA;1956;19;Silver;F;Summer;3
USA;1956;20;NA;M;Summer;9
USA;1956;20;NA;M;Winter;1
USA;1956;20;NA;F;Summer;1
USA;1956;20;NA;F;Winter;1
USA;1956;20;Gold;M;Summer;7
USA;1956;20;Gold;F;Winter;1
USA;1956;20;Silver;M;Summer;2
USA;1956;20;Silver;F;Summer;1
USA;1956;21;NA;M;Summer;15
USA;1956;21;NA;M;Winter;2
USA;1956;21;NA;F;Summer;12
USA;1956;21;Gold;M;Summer;6
USA;1956;21;Bronze;M;Summer;3
USA;1956;21;Bronze;F;Summer;1
USA;1956;21;Silver;M;Summer;4
USA;1956;21;Silver;M;Winter;3
USA;1956;22;NA;M;Summer;22
USA;1956;22;NA;M;Winter;5
USA;1956;22;NA;F;Winter;3
USA;1956;22;Gold;M;Summer;11
USA;1956;22;Gold;M;Winter;1
USA;1956;22;Bronze;M;Summer;1
USA;1956;22;Bronze;F;Summer;1
USA;1956;22;Silver;M;Summer;1
USA;1956;22;Silver;M;Winter;2
USA;1956;23;NA;M;Summer;21
USA;1956;23;NA;M;Winter;4
USA;1956;23;NA;F;Summer;1
USA;1956;23;NA;F;Winter;3
USA;1956;23;Gold;M;Summer;8
USA;1956;23;Gold;F;Summer;1
USA;1956;23;Bronze;M;Summer;1
USA;1956;23;Bronze;M;Winter;1
USA;1956;23;Silver;M;Summer;4
USA;1956;23;Silver;M;Winter;7
USA;1956;24;NA;M;Summer;20
USA;1956;24;NA;M;Winter;10
USA;1956;24;NA;F;Summer;9
USA;1956;24;NA;F;Winter;2
USA;1956;24;Gold;M;Summer;6
USA;1956;24;Bronze;M;Summer;3
USA;1956;24;Bronze;F;Summer;1
USA;1956;24;Silver;M;Summer;5
USA;1956;24;Silver;M;Winter;1
USA;1956;24;Silver;F;Summer;1
USA;1956;25;NA;M;Summer;23
USA;1956;25;NA;M;Winter;5
USA;1956;25;NA;F;Summer;2
USA;1956;25;Gold;M;Summer;5
USA;1956;25;Bronze;M;Summer;1
USA;1956;25;Silver;M;Summer;2
USA;1956;25;Silver;M;Winter;1
USA;1956;26;NA;M;Summer;24
USA;1956;26;NA;M;Winter;6
USA;1956;26;NA;F;Summer;1
USA;1956;26;Gold;M;Summer;8
USA;1956;26;Gold;F;Summer;2
USA;1956;26;Silver;M;Summer;4
USA;1956;27;NA;M;Summer;6
USA;1956;27;NA;M;Winter;1
USA;1956;27;Bronze;M;Winter;1
USA;1956;27;Silver;M;Summer;3
USA;1956;28;NA;M;Summer;27
USA;1956;28;Gold;M;Summer;1
USA;1956;28;Silver;M;Summer;2
USA;1956;28;Silver;M;Winter;1
USA;1956;28;Silver;F;Summer;1
USA;1956;29;NA;M;Summer;5
USA;1956;29;NA;F;Summer;1
USA;1956;29;Bronze;M;Summer;2
USA;1956;30;NA;M;Summer;6
USA;1956;30;NA;M;Winter;3
USA;1956;30;Gold;M;Summer;1
USA;1956;31;NA;M;Summer;2
USA;1956;31;NA;M;Winter;5
USA;1956;31;Bronze;M;Winter;1
USA;1956;32;NA;M;Summer;4
USA;1956;33;NA;M;Summer;12
USA;1956;33;NA;M;Winter;1
USA;1956;33;Silver;M;Winter;1
USA;1956;34;NA;M;Summer;2
USA;1956;34;Silver;M;Summer;1
USA;1956;34;Silver;M;Winter;1
USA;1956;35;NA;M;Summer;3
USA;1956;35;NA;M;Winter;1
USA;1956;36;NA;M;Summer;4
USA;1956;36;Gold;M;Summer;1
USA;1956;37;NA;M;Summer;1
USA;1956;37;NA;M;Winter;1
USA;1956;38;NA;M;Summer;4
USA;1956;39;NA;M;Summer;3
USA;1956;39;NA;F;Summer;1
USA;1956;40;NA;M;Summer;5
USA;1956;40;NA;M;Winter;1
USA;1956;40;Bronze;M;Winter;1
USA;1956;41;NA;M;Summer;2
USA;1956;42;NA;M;Summer;4
USA;1956;43;NA;M;Summer;2
USA;1956;43;NA;M;Winter;2
USA;1956;44;NA;M;Summer;1
USA;1956;46;NA;M;Summer;1
USA;1956;46;Bronze;M;Summer;1
USA;1956;47;NA;M;Summer;2
USA;1956;48;Gold;M;Summer;1
USA;1956;49;NA;M;Summer;1
USA;1956;55;NA;M;Summer;1
USA;1960;13;Gold;F;Summer;1
USA;1960;14;NA;F;Summer;3
USA;1960;14;Gold;F;Summer;2
USA;1960;15;NA;F;Summer;2
USA;1960;15;NA;F;Winter;1
USA;1960;15;Gold;F;Summer;2
USA;1960;16;NA;M;Winter;1
USA;1960;16;NA;F;Summer;7
USA;1960;16;NA;F;Winter;1
USA;1960;16;Gold;F;Summer;4
USA;1960;16;Silver;F;Summer;1
USA;1960;17;NA;M;Summer;2
USA;1960;17;NA;F;Summer;12
USA;1960;17;NA;F;Winter;1
USA;1960;17;Gold;M;Summer;3
USA;1960;17;Gold;F;Summer;6
USA;1960;17;Bronze;M;Summer;1
USA;1960;18;NA;M;Summer;2
USA;1960;18;NA;M;Winter;2
USA;1960;18;NA;F;Summer;2
USA;1960;18;NA;F;Winter;3
USA;1960;18;Gold;M;Summer;1
USA;1960;18;Gold;F;Summer;3
USA;1960;18;Bronze;F;Winter;1
USA;1960;19;NA;M;Summer;12
USA;1960;19;NA;M;Winter;5
USA;1960;19;NA;F;Summer;15
USA;1960;19;NA;F;Winter;1
USA;1960;19;Gold;M;Summer;4
USA;1960;19;Gold;M;Winter;1
USA;1960;19;Bronze;M;Summer;2
USA;1960;20;NA;M;Summer;15
USA;1960;20;NA;M;Winter;5
USA;1960;20;NA;F;Summer;3
USA;1960;20;NA;F;Winter;1
USA;1960;20;Gold;M;Summer;7
USA;1960;20;Gold;M;Winter;1
USA;1960;20;Gold;F;Summer;3
USA;1960;20;Gold;F;Winter;1
USA;1960;20;Bronze;M;Summer;1
USA;1960;20;Bronze;F;Winter;1
USA;1960;20;Silver;M;Summer;1
USA;1960;21;NA;M;Summer;19
USA;1960;21;NA;M;Winter;6
USA;1960;21;NA;F;Summer;8
USA;1960;21;NA;F;Winter;9
USA;1960;21;Gold;M;Summer;10
USA;1960;21;Gold;F;Summer;1
USA;1960;21;Bronze;M;Summer;2
USA;1960;21;Bronze;F;Winter;1
USA;1960;21;Silver;M;Summer;1
USA;1960;21;Silver;F;Winter;3
USA;1960;22;NA;M;Summer;17
USA;1960;22;NA;M;Winter;3
USA;1960;22;NA;F;Summer;8
USA;1960;22;NA;F;Winter;2
USA;1960;22;Gold;M;Summer;1
USA;1960;22;Gold;M;Winter;2
USA;1960;22;Bronze;M;Summer;3
USA;1960;22;Silver;M;Summer;2
USA;1960;23;NA;M;Summer;25
USA;1960;23;NA;M;Winter;3
USA;1960;23;NA;F;Summer;2
USA;1960;23;Gold;M;Summer;7
USA;1960;23;Gold;M;Winter;4
USA;1960;23;Gold;F;Summer;2
USA;1960;23;Bronze;M;Summer;2
USA;1960;23;Silver;M;Summer;4
USA;1960;24;NA;M;Summer;37
USA;1960;24;NA;M;Winter;7
USA;1960;24;NA;F;Summer;2
USA;1960;24;Gold;M;Summer;3
USA;1960;24;Gold;M;Winter;3
USA;1960;24;Silver;M;Summer;1
USA;1960;25;NA;M;Summer;18
USA;1960;25;NA;M;Winter;5
USA;1960;25;NA;F;Summer;1
USA;1960;25;Gold;M;Summer;7
USA;1960;25;Gold;M;Winter;2
USA;1960;25;Bronze;M;Summer;2
USA;1960;25;Bronze;M;Winter;1
USA;1960;25;Bronze;F;Summer;1
USA;1960;25;Silver;M;Summer;4
USA;1960;25;Silver;F;Summer;2
USA;1960;26;NA;M;Summer;17
USA;1960;26;NA;M;Winter;1
USA;1960;26;Gold;M;Summer;2
USA;1960;26;Gold;M;Winter;1
USA;1960;26;Silver;M;Summer;1
USA;1960;27;NA;M;Summer;13
USA;1960;27;NA;F;Summer;1
USA;1960;27;Gold;M;Summer;5
USA;1960;27;Gold;M;Winter;3
USA;1960;27;Bronze;M;Summer;1
USA;1960;27;Silver;M;Winter;1
USA;1960;28;NA;M;Summer;6
USA;1960;28;NA;M;Winter;9
USA;1960;28;NA;F;Summer;3
USA;1960;28;NA;F;Winter;3
USA;1960;28;Gold;M;Summer;3
USA;1960;28;Silver;M;Summer;2
USA;1960;29;NA;M;Summer;6
USA;1960;29;NA;M;Winter;4
USA;1960;30;NA;M;Summer;15
USA;1960;30;NA;M;Winter;3
USA;1960;30;Bronze;M;Summer;1
USA;1960;30;Silver;M;Summer;2
USA;1960;31;NA;M;Summer;4
USA;1960;31;NA;F;Summer;2
USA;1960;31;Gold;M;Summer;2
USA;1960;31;Gold;M;Winter;1
USA;1960;31;Bronze;M;Summer;1
USA;1960;31;Silver;M;Summer;1
USA;1960;32;NA;M;Summer;2
USA;1960;33;NA;M;Summer;3
USA;1960;33;NA;F;Summer;2
USA;1960;34;NA;M;Summer;3
USA;1960;34;Gold;M;Summer;1
USA;1960;34;Silver;M;Summer;1
USA;1960;35;NA;M;Summer;1
USA;1960;35;NA;M;Winter;2
USA;1960;36;NA;M;Summer;1
USA;1960;36;Bronze;M;Summer;1
USA;1960;37;NA;M;Summer;2
USA;1960;37;Gold;M;Summer;1
USA;1960;38;Bronze;M;Summer;1
USA;1960;39;NA;M;Summer;1
USA;1960;39;Bronze;M;Summer;1
USA;1960;40;NA;M;Summer;2
USA;1960;42;NA;M;Summer;3
USA;1960;43;NA;F;Summer;1
USA;1960;45;NA;M;Summer;1
USA;1960;46;NA;M;Summer;2
USA;1960;52;Bronze;M;Summer;1
USA;1964;14;Gold;F;Summer;2
USA;1964;14;Bronze;M;Winter;1
USA;1964;14;Silver;F;Summer;1
USA;1964;15;NA;F;Summer;1
USA;1964;15;NA;F;Winter;3
USA;1964;15;Gold;F;Summer;5
USA;1964;15;Bronze;F;Winter;1
USA;1964;15;Silver;F;Summer;2
USA;1964;16;NA;M;Summer;2
USA;1964;16;NA;F;Summer;8
USA;1964;16;NA;F;Winter;1
USA;1964;16;Gold;F;Summer;4
USA;1964;16;Bronze;F;Summer;1
USA;1964;16;Silver;M;Summer;1
USA;1964;17;NA;M;Summer;9
USA;1964;17;NA;M;Winter;1
USA;1964;17;NA;F;Summer;12
USA;1964;17;Gold;M;Summer;2
USA;1964;17;Gold;F;Summer;7
USA;1964;17;Bronze;M;Summer;1
USA;1964;17;Bronze;F;Summer;3
USA;1964;18;NA;M;Summer;8
USA;1964;18;NA;M;Winter;3
USA;1964;18;NA;F;Summer;2
USA;1964;18;NA;F;Winter;3
USA;1964;18;Gold;M;Summer;5
USA;1964;18;Gold;F;Summer;3
USA;1964;18;Bronze;M;Summer;1
USA;1964;18;Bronze;F;Summer;1
USA;1964;18;Silver;F;Summer;3
USA;1964;19;NA;M;Summer;10
USA;1964;19;NA;M;Winter;5
USA;1964;19;NA;F;Summer;20
USA;1964;19;NA;F;Winter;5
USA;1964;19;Gold;M;Summer;4
USA;1964;19;Gold;F;Summer;1
USA;1964;19;Bronze;M;Winter;1
USA;1964;19;Silver;M;Summer;4
USA;1964;19;Silver;F;Summer;2
USA;1964;20;NA;M;Summer;11
USA;1964;20;NA;M;Winter;6
USA;1964;20;NA;F;Summer;5
USA;1964;20;NA;F;Winter;2
USA;1964;20;Gold;M;Summer;4
USA;1964;20;Gold;F;Summer;1
USA;1964;20;Bronze;M;Summer;1
USA;1964;20;Bronze;M;Winter;1
USA;1964;20;Silver;M;Winter;1
USA;1964;20;Silver;F;Summer;2
USA;1964;21;NA;M;Summer;22
USA;1964;21;NA;M;Winter;8
USA;1964;21;NA;F;Summer;7
USA;1964;21;NA;F;Winter;3
USA;1964;21;Gold;M;Summer;17
USA;1964;21;Bronze;M;Summer;3
USA;1964;21;Bronze;F;Winter;1
USA;1964;21;Silver;F;Winter;1
USA;1964;22;NA;M;Summer;28
USA;1964;22;NA;M;Winter;7
USA;1964;22;NA;F;Summer;3
USA;1964;22;NA;F;Winter;2
USA;1964;22;Gold;M;Summer;11
USA;1964;22;Bronze;M;Summer;3
USA;1964;22;Silver;M;Summer;1
USA;1964;23;NA;M;Summer;19
USA;1964;23;NA;M;Winter;7
USA;1964;23;NA;F;Summer;3
USA;1964;23;Gold;M;Summer;3
USA;1964;23;Gold;M;Winter;1
USA;1964;23;Bronze;M;Summer;2
USA;1964;23;Bronze;F;Summer;2
USA;1964;23;Silver;M;Summer;2
USA;1964;24;NA;M;Summer;12
USA;1964;24;NA;M;Winter;8
USA;1964;24;NA;F;Summer;11
USA;1964;24;NA;F;Winter;3
USA;1964;24;Gold;M;Summer;4
USA;1964;24;Silver;M;Summer;1
USA;1964;24;Silver;F;Summer;1
USA;1964;25;NA;M;Summer;14
USA;1964;25;NA;M;Winter;9
USA;1964;25;NA;F;Summer;6
USA;1964;25;NA;F;Winter;3
USA;1964;25;Gold;M;Summer;6
USA;1964;25;Bronze;M;Summer;4
USA;1964;25;Silver;M;Summer;4
USA;1964;25;Silver;F;Summer;1
USA;1964;26;NA;M;Summer;17
USA;1964;26;NA;M;Winter;6
USA;1964;26;NA;F;Summer;2
USA;1964;26;NA;F;Winter;2
USA;1964;26;Gold;M;Summer;3
USA;1964;26;Bronze;M;Summer;2
USA;1964;26;Silver;M;Summer;3
USA;1964;27;NA;M;Summer;20
USA;1964;27;NA;M;Winter;7
USA;1964;27;NA;F;Summer;1
USA;1964;27;Gold;M;Summer;4
USA;1964;27;Bronze;M;Summer;1
USA;1964;27;Silver;M;Summer;2
USA;1964;28;NA;M;Summer;15
USA;1964;28;NA;M;Winter;7
USA;1964;28;NA;F;Summer;1
USA;1964;28;Gold;M;Summer;2
USA;1964;29;NA;M;Summer;6
USA;1964;29;NA;M;Winter;2
USA;1964;29;NA;F;Summer;4
USA;1964;29;Gold;M;Summer;2
USA;1964;29;Bronze;M;Summer;2
USA;1964;29;Silver;M;Summer;3
USA;1964;30;NA;M;Summer;8
USA;1964;30;NA;M;Winter;3
USA;1964;30;Gold;M;Summer;2
USA;1964;30;Bronze;M;Summer;1
USA;1964;30;Silver;M;Summer;1
USA;1964;31;NA;M;Summer;4
USA;1964;31;NA;M;Winter;2
USA;1964;31;NA;F;Summer;1
USA;1964;31;Bronze;M;Summer;1
USA;1964;31;Silver;M;Summer;1
USA;1964;32;NA;M;Summer;8
USA;1964;32;NA;F;Summer;1
USA;1964;32;Bronze;M;Summer;1
USA;1964;33;NA;M;Summer;2
USA;1964;33;Bronze;M;Summer;1
USA;1964;34;NA;M;Summer;4
USA;1964;34;NA;M;Winter;2
USA;1964;34;NA;F;Summer;1
USA;1964;34;Gold;M;Summer;2
USA;1964;34;Bronze;M;Summer;3
USA;1964;35;NA;M;Summer;3
USA;1964;35;NA;M;Winter;2
USA;1964;35;NA;F;Winter;1
USA;1964;35;Silver;F;Summer;1
USA;1964;36;NA;M;Summer;3
USA;1964;37;NA;M;Summer;2
USA;1964;37;NA;F;Summer;2
USA;1964;37;Bronze;M;Summer;1
USA;1964;37;Silver;M;Summer;1
USA;1964;38;NA;M;Summer;1
USA;1964;39;NA;M;Winter;2
USA;1964;39;Bronze;M;Summer;1
USA;1964;40;NA;M;Winter;2
USA;1964;40;NA;F;Summer;2
USA;1964;40;Bronze;M;Summer;1
USA;1964;41;NA;M;Winter;2
USA;1964;43;NA;M;Summer;2
USA;1964;46;Gold;M;Summer;1
USA;1968;14;NA;F;Summer;1
USA;1968;14;NA;F;Winter;1
USA;1968;14;Gold;F;Summer;2
USA;1968;14;Silver;F;Summer;2
USA;1968;15;NA;F;Summer;10
USA;1968;16;NA;M;Summer;8
USA;1968;16;NA;M;Winter;1
USA;1968;16;NA;F;Summer;7
USA;1968;16;NA;F;Winter;5
USA;1968;16;Gold;F;Summer;5
USA;1968;16;Bronze;M;Summer;1
USA;1968;16;Bronze;F;Summer;2
USA;1968;16;Bronze;F;Winter;1
USA;1968;16;Silver;M;Summer;1
USA;1968;16;Silver;F;Summer;1
USA;1968;16;Silver;F;Winter;1
USA;1968;17;NA;M;Summer;5
USA;1968;17;NA;M;Winter;2
USA;1968;17;NA;F;Summer;14
USA;1968;17;Gold;M;Summer;1
USA;1968;17;Gold;F;Summer;6
USA;1968;17;Bronze;M;Summer;2
USA;1968;17;Bronze;F;Summer;4
USA;1968;17;Silver;M;Summer;1
USA;1968;18;NA;M;Summer;3
USA;1968;18;NA;M;Winter;1
USA;1968;18;NA;F;Summer;11
USA;1968;18;NA;F;Winter;4
USA;1968;18;Gold;M;Summer;2
USA;1968;18;Gold;F;Summer;5
USA;1968;18;Bronze;M;Summer;1
USA;1968;18;Bronze;F;Summer;2
USA;1968;18;Silver;M;Summer;1
USA;1968;18;Silver;F;Summer;3
USA;1968;18;Silver;F;Winter;1
USA;1968;19;NA;M;Summer;9
USA;1968;19;NA;F;Summer;8
USA;1968;19;NA;F;Winter;2
USA;1968;19;Gold;M;Summer;5
USA;1968;19;Gold;F;Winter;1
USA;1968;19;Bronze;M;Summer;3
USA;1968;19;Silver;M;Summer;1
USA;1968;19;Silver;M;Winter;1
USA;1968;20;NA;M;Summer;13
USA;1968;20;NA;M;Winter;10
USA;1968;20;NA;F;Summer;3
USA;1968;20;NA;F;Winter;1
USA;1968;20;Gold;M;Summer;4
USA;1968;20;Gold;F;Summer;4
USA;1968;20;Bronze;M;Summer;3
USA;1968;20;Silver;M;Summer;1
USA;1968;21;NA;M;Summer;40
USA;1968;21;NA;M;Winter;6
USA;1968;21;NA;F;Summer;12
USA;1968;21;NA;F;Winter;6
USA;1968;21;Gold;M;Summer;19
USA;1968;21;Gold;F;Summer;4
USA;1968;21;Bronze;M;Summer;2
USA;1968;21;Bronze;F;Summer;2
USA;1968;21;Silver;M;Summer;5
USA;1968;21;Silver;F;Summer;2
USA;1968;21;Silver;F;Winter;1
USA;1968;22;NA;M;Summer;28
USA;1968;22;NA;M;Winter;7
USA;1968;22;NA;F;Summer;1
USA;1968;22;Gold;M;Summer;13
USA;1968;22;Bronze;M;Summer;2
USA;1968;22;Silver;M;Summer;1
USA;1968;23;NA;M;Summer;25
USA;1968;23;NA;M;Winter;19
USA;1968;23;NA;F;Summer;5
USA;1968;23;NA;F;Winter;3
USA;1968;23;Gold;M;Summer;7
USA;1968;23;Gold;F;Summer;2
USA;1968;23;Bronze;M;Summer;2
USA;1968;23;Silver;M;Summer;6
USA;1968;24;NA;M;Summer;10
USA;1968;24;NA;M;Winter;8
USA;1968;24;NA;F;Summer;2
USA;1968;24;Gold;M;Summer;4
USA;1968;24;Bronze;M;Summer;3
USA;1968;24;Silver;M;Summer;2
USA;1968;25;NA;M;Summer;21
USA;1968;25;NA;M;Winter;14
USA;1968;25;NA;F;Summer;6
USA;1968;25;Gold;M;Summer;4
USA;1968;25;Bronze;M;Summer;2
USA;1968;25;Silver;M;Summer;1
USA;1968;26;NA;M;Summer;16
USA;1968;26;NA;M;Winter;12
USA;1968;26;NA;F;Summer;3
USA;1968;26;Bronze;M;Summer;1
USA;1968;26;Silver;M;Summer;1
USA;1968;27;NA;M;Summer;7
USA;1968;27;NA;M;Winter;4
USA;1968;27;NA;F;Summer;5
USA;1968;27;Gold;M;Summer;1
USA;1968;27;Silver;M;Summer;1
USA;1968;27;Silver;M;Winter;1
USA;1968;28;NA;M;Summer;11
USA;1968;28;NA;M;Winter;6
USA;1968;28;NA;F;Summer;4
USA;1968;28;Gold;M;Summer;2
